Image_Address, Actual_Angle,Predicted_Angle
perf_data/IMG/center_2024_02_06_00_28_44_475.jpg,0.0,-0.015402679
perf_data/IMG/center_2024_02_06_00_28_44_968.jpg,0.0,-0.017232213
perf_data/IMG/center_2024_02_06_00_28_45_093.jpg,0.0,-0.009118889
perf_data/IMG/center_2024_02_06_00_28_45_218.jpg,0.0,-0.015102674
perf_data/IMG/center_2024_02_06_00_28_45_342.jpg,0.0,-0.007720192
perf_data/IMG/center_2024_02_06_00_28_45_466.jpg,0.0,-0.008351718
perf_data/IMG/center_2024_02_06_00_28_45_959.jpg,0.0,9.810459e-05
perf_data/IMG/center_2024_02_06_00_28_46_083.jpg,0.0,-0.0031301426
perf_data/IMG/center_2024_02_06_00_28_47_163.jpg,0.0,0.007908965
perf_data/IMG/center_2024_02_06_00_28_47_279.jpg,0.0,0.006005834
perf_data/IMG/center_2024_02_06_00_28_47_394.jpg,0.0,0.00848868
perf_data/IMG/center_2024_02_06_00_28_47_863.jpg,0.0,0.013982977
perf_data/IMG/center_2024_02_06_00_28_47_981.jpg,0.0,0.0108562065
perf_data/IMG/center_2024_02_06_00_28_48_219.jpg,0.0,0.008052777
perf_data/IMG/center_2024_02_06_00_28_48_457.jpg,0.0,0.009509991
perf_data/IMG/center_2024_02_06_00_28_49_297.jpg,0.0,0.0029727174
perf_data/IMG/center_2024_02_06_00_28_49_545.jpg,0.0,0.00241601
perf_data/IMG/center_2024_02_06_00_28_49_911.jpg,0.0,0.007810111
perf_data/IMG/center_2024_02_06_00_28_50_403.jpg,0.0,0.0032395674
perf_data/IMG/center_2024_02_06_00_28_50_768.jpg,0.1733754,0.0064916266
perf_data/IMG/center_2024_02_06_00_28_50_889.jpg,0.2268386,-0.012381849
perf_data/IMG/center_2024_02_06_00_28_51_015.jpg,0.2348637,0.0023597805
perf_data/IMG/center_2024_02_06_00_28_51_141.jpg,0.2024241,0.0064344434
perf_data/IMG/center_2024_02_06_00_28_51_347.jpg,0.0,-0.013869588
perf_data/IMG/center_2024_02_06_00_28_51_450.jpg,0.0,-0.024188746
perf_data/IMG/center_2024_02_06_00_28_51_555.jpg,-0.1278998,-0.009630655
perf_data/IMG/center_2024_02_06_00_28_51_661.jpg,-0.1738276,-0.0020868825
perf_data/IMG/center_2024_02_06_00_28_51_766.jpg,-0.1944367,-0.0025363313
perf_data/IMG/center_2024_02_06_00_28_51_868.jpg,-0.1965465,0.008506785
perf_data/IMG/center_2024_02_06_00_28_51_970.jpg,-0.1926282,0.011403005
perf_data/IMG/center_2024_02_06_00_28_52_468.jpg,0.03054341,0.01878805
perf_data/IMG/center_2024_02_06_00_28_52_590.jpg,0.1388261,0.015155035
perf_data/IMG/center_2024_02_06_00_28_52_713.jpg,0.2190395,-0.0032254653
perf_data/IMG/center_2024_02_06_00_28_52_839.jpg,0.2244273,-0.003584464
perf_data/IMG/center_2024_02_06_00_28_52_969.jpg,0.2272907,-0.0060567902
perf_data/IMG/center_2024_02_06_00_28_53_073.jpg,0.1827192,-0.020804916
perf_data/IMG/center_2024_02_06_00_28_53_177.jpg,0.0,-0.048536617
perf_data/IMG/center_2024_02_06_00_28_53_393.jpg,-0.03544144,-0.0203483
perf_data/IMG/center_2024_02_06_00_28_53_505.jpg,-0.1363017,-0.016418148
perf_data/IMG/center_2024_02_06_00_28_53_618.jpg,-0.145005,-0.029440824
perf_data/IMG/center_2024_02_06_00_28_53_728.jpg,0.0,-0.050389636
perf_data/IMG/center_2024_02_06_00_28_53_836.jpg,0.0,-0.14925085
perf_data/IMG/center_2024_02_06_00_28_53_939.jpg,0.0,-0.1713652
perf_data/IMG/center_2024_02_06_00_28_54_147.jpg,0.0,-0.14343269
perf_data/IMG/center_2024_02_06_00_28_54_688.jpg,-0.03781503,-0.040853117
perf_data/IMG/center_2024_02_06_00_28_54_790.jpg,-0.01965496,-0.050292198
perf_data/IMG/center_2024_02_06_00_28_54_891.jpg,-0.01377736,-0.05947653
perf_data/IMG/center_2024_02_06_00_28_55_021.jpg,-0.01136609,-0.017737005
perf_data/IMG/center_2024_02_06_00_28_55_151.jpg,-0.01136609,0.001649092
perf_data/IMG/center_2024_02_06_00_28_55_281.jpg,-0.01136609,0.0051824553
perf_data/IMG/center_2024_02_06_00_28_55_408.jpg,-0.01136609,0.01663341
perf_data/IMG/center_2024_02_06_00_28_55_661.jpg,0.0,0.016725477
perf_data/IMG/center_2024_02_06_00_28_55_789.jpg,0.0,0.028716963
perf_data/IMG/center_2024_02_06_00_28_56_043.jpg,0.0,0.043819506
perf_data/IMG/center_2024_02_06_00_28_56_299.jpg,0.0,0.08463257
perf_data/IMG/center_2024_02_06_00_28_56_428.jpg,0.0,0.057986405
perf_data/IMG/center_2024_02_06_00_28_56_557.jpg,0.2351651,0.0880801
perf_data/IMG/center_2024_02_06_00_28_56_688.jpg,0.235881,0.11512498
perf_data/IMG/center_2024_02_06_00_28_56_791.jpg,0.235881,0.10732536
perf_data/IMG/center_2024_02_06_00_28_56_895.jpg,0.2013315,0.06858363
perf_data/IMG/center_2024_02_06_00_28_57_002.jpg,0.02146349,0.043734264
perf_data/IMG/center_2024_02_06_00_28_57_223.jpg,0.0,0.052360658
perf_data/IMG/center_2024_02_06_00_28_57_336.jpg,0.0,0.07154312
perf_data/IMG/center_2024_02_06_00_28_57_564.jpg,0.01298623,0.034152612
perf_data/IMG/center_2024_02_06_00_28_57_678.jpg,0.09357642,0.01738438
perf_data/IMG/center_2024_02_06_00_28_57_791.jpg,0.1164837,0.045472275
perf_data/IMG/center_2024_02_06_00_28_57_903.jpg,0.1204022,0.013669766
perf_data/IMG/center_2024_02_06_00_28_58_016.jpg,0.1222106,0.03243437
perf_data/IMG/center_2024_02_06_00_28_58_132.jpg,0.1222106,0.025874145
perf_data/IMG/center_2024_02_06_00_28_58_253.jpg,0.1240191,0.025850724
perf_data/IMG/center_2024_02_06_00_28_58_375.jpg,0.1240191,0.0012166305
perf_data/IMG/center_2024_02_06_00_28_58_497.jpg,0.1240191,-0.018932357
perf_data/IMG/center_2024_02_06_00_28_58_621.jpg,0.1240191,-0.053187985
perf_data/IMG/center_2024_02_06_00_28_58_746.jpg,0.1240191,-0.056772683
perf_data/IMG/center_2024_02_06_00_28_58_999.jpg,0.0,-0.061639387
perf_data/IMG/center_2024_02_06_00_28_59_252.jpg,0.0,-0.036946606
perf_data/IMG/center_2024_02_06_00_28_59_512.jpg,0.0,-0.01917601
perf_data/IMG/center_2024_02_06_00_28_59_639.jpg,0.0,0.00885662
perf_data/IMG/center_2024_02_06_00_28_59_765.jpg,0.0,0.03641766
perf_data/IMG/center_2024_02_06_00_29_00_020.jpg,0.01769574,0.101029396
perf_data/IMG/center_2024_02_06_00_29_00_277.jpg,0.1040505,0.16714016
perf_data/IMG/center_2024_02_06_00_29_00_407.jpg,0.2381039,0.18617399
perf_data/IMG/center_2024_02_06_00_29_00_535.jpg,0.2784178,0.16089301
perf_data/IMG/center_2024_02_06_00_29_00_663.jpg,0.2849359,0.19998677
perf_data/IMG/center_2024_02_06_00_29_00_790.jpg,0.2859155,0.21019845
perf_data/IMG/center_2024_02_06_00_29_00_918.jpg,0.2859155,0.14902695
perf_data/IMG/center_2024_02_06_00_29_01_045.jpg,0.2773629,0.039829776
perf_data/IMG/center_2024_02_06_00_29_01_176.jpg,0.1557427,-0.04720009
perf_data/IMG/center_2024_02_06_00_29_01_712.jpg,0.0,-0.034765843
perf_data/IMG/center_2024_02_06_00_29_01_844.jpg,0.0,0.0004205024
perf_data/IMG/center_2024_02_06_00_29_02_374.jpg,0.03043038,0.03966868
perf_data/IMG/center_2024_02_06_00_29_02_508.jpg,0.1199501,0.027361177
perf_data/IMG/center_2024_02_06_00_29_02_641.jpg,0.210939,0.05847234
perf_data/IMG/center_2024_02_06_00_29_02_777.jpg,0.2258967,0.030421413
perf_data/IMG/center_2024_02_06_00_29_02_910.jpg,0.2284963,0.021153547
perf_data/IMG/center_2024_02_06_00_29_03_047.jpg,0.2284963,0.0003522737
perf_data/IMG/center_2024_02_06_00_29_03_181.jpg,0.1458338,-0.011997563
perf_data/IMG/center_2024_02_06_00_29_03_450.jpg,0.0,0.0031223027
perf_data/IMG/center_2024_02_06_00_29_03_723.jpg,0.0,0.045528937
perf_data/IMG/center_2024_02_06_00_29_03_857.jpg,0.0,0.05424383
perf_data/IMG/center_2024_02_06_00_29_03_990.jpg,0.01924045,0.028758004
perf_data/IMG/center_2024_02_06_00_29_04_381.jpg,0.126355,0.03908184
perf_data/IMG/center_2024_02_06_00_29_04_510.jpg,0.1840755,0.011777491
perf_data/IMG/center_2024_02_06_00_29_04_641.jpg,0.1884084,0.032731876
perf_data/IMG/center_2024_02_06_00_29_04_773.jpg,0.1902546,0.023102611
perf_data/IMG/center_2024_02_06_00_29_04_901.jpg,0.1723582,0.04382621
perf_data/IMG/center_2024_02_06_00_29_05_027.jpg,0.1570615,0.022202153
perf_data/IMG/center_2024_02_06_00_29_05_152.jpg,0.1433849,0.020315569
perf_data/IMG/center_2024_02_06_00_29_05_277.jpg,0.07349481,-0.011791137
perf_data/IMG/center_2024_02_06_00_29_05_526.jpg,-0.2363708,0.029016655
perf_data/IMG/center_2024_02_06_00_29_05_650.jpg,-0.09101445,0.05337194
perf_data/IMG/center_2024_02_06_00_29_06_019.jpg,0.0,0.0041055335
perf_data/IMG/center_2024_02_06_00_29_06_381.jpg,0.0,0.0062668948
perf_data/IMG/center_2024_02_06_00_29_06_611.jpg,0.0,0.023062486
perf_data/IMG/center_2024_02_06_00_29_06_839.jpg,0.0,-0.0061699944
perf_data/IMG/center_2024_02_06_00_29_06_957.jpg,0.0,-0.00728001
perf_data/IMG/center_2024_02_06_00_29_07_196.jpg,0.1792907,0.016276583
perf_data/IMG/center_2024_02_06_00_29_07_312.jpg,0.2154979,0.02044712
perf_data/IMG/center_2024_02_06_00_29_07_428.jpg,0.2223173,-0.0047041653
perf_data/IMG/center_2024_02_06_00_29_07_539.jpg,0.2229955,-0.029586095
perf_data/IMG/center_2024_02_06_00_29_07_650.jpg,0.2085654,-0.04288048
perf_data/IMG/center_2024_02_06_00_29_07_757.jpg,0.09772079,-0.020985
perf_data/IMG/center_2024_02_06_00_29_08_187.jpg,-0.1089861,-0.15419838
perf_data/IMG/center_2024_02_06_00_29_08_295.jpg,-0.1815513,-0.094808
perf_data/IMG/center_2024_02_06_00_29_08_612.jpg,0.0,0.013850483
perf_data/IMG/center_2024_02_06_00_29_08_719.jpg,0.0,-0.007560876
perf_data/IMG/center_2024_02_06_00_29_09_350.jpg,0.0,-0.015034032
perf_data/IMG/center_2024_02_06_00_29_09_454.jpg,0.0,0.0015027625
perf_data/IMG/center_2024_02_06_00_29_09_585.jpg,0.0,0.029487949
perf_data/IMG/center_2024_02_06_00_29_09_917.jpg,0.09790917,0.029689863
perf_data/IMG/center_2024_02_06_00_29_10_018.jpg,0.1037114,0.017040402
perf_data/IMG/center_2024_02_06_00_29_10_148.jpg,0.1064241,0.0010312581
perf_data/IMG/center_2024_02_06_00_29_10_270.jpg,0.1016016,-0.012467672
perf_data/IMG/center_2024_02_06_00_29_10_516.jpg,0.0,-0.004649258
perf_data/IMG/center_2024_02_06_00_29_10_636.jpg,0.0,-0.023677211
perf_data/IMG/center_2024_02_06_00_29_10_989.jpg,0.0,0.012654646
perf_data/IMG/center_2024_02_06_00_29_11_108.jpg,0.0,-0.006477681
perf_data/IMG/center_2024_02_06_00_29_11_342.jpg,0.0,0.008599806
perf_data/IMG/center_2024_02_06_00_29_11_575.jpg,0.0,-0.0073266374
perf_data/IMG/center_2024_02_06_00_29_11_690.jpg,0.0,-0.0081033455
perf_data/IMG/center_2024_02_06_00_29_12_033.jpg,0.0,0.00084708165
perf_data/IMG/center_2024_02_06_00_29_12_146.jpg,0.0,0.014442797
perf_data/IMG/center_2024_02_06_00_29_12_368.jpg,0.0,0.012101728
perf_data/IMG/center_2024_02_06_00_29_12_810.jpg,0.0,0.035398263
perf_data/IMG/center_2024_02_06_00_29_12_920.jpg,0.0,0.042838003
perf_data/IMG/center_2024_02_06_00_29_13_136.jpg,0.03254038,0.07130095
perf_data/IMG/center_2024_02_06_00_29_13_242.jpg,0.07511488,0.078780495
perf_data/IMG/center_2024_02_06_00_29_13_349.jpg,0.1220599,0.08246651
perf_data/IMG/center_2024_02_06_00_29_13_455.jpg,0.1276361,0.07253806
perf_data/IMG/center_2024_02_06_00_29_13_561.jpg,0.1276361,0.0688566
perf_data/IMG/center_2024_02_06_00_29_13_668.jpg,0.2070584,0.052458074
perf_data/IMG/center_2024_02_06_00_29_13_776.jpg,0.2292122,0.035356265
perf_data/IMG/center_2024_02_06_00_29_13_888.jpg,0.1104933,0.008623208
perf_data/IMG/center_2024_02_06_00_29_14_543.jpg,0.0,-0.03114019
perf_data/IMG/center_2024_02_06_00_29_14_650.jpg,0.0,-0.034007713
perf_data/IMG/center_2024_02_06_00_29_15_187.jpg,-0.03103327,-0.022165988
perf_data/IMG/center_2024_02_06_00_29_15_295.jpg,-0.04538805,-0.0050846813
perf_data/IMG/center_2024_02_06_00_29_15_399.jpg,-0.004207573,-0.023792166
perf_data/IMG/center_2024_02_06_00_29_15_502.jpg,0.0,-0.031995572
perf_data/IMG/center_2024_02_06_00_29_15_807.jpg,0.0,-0.012905535
perf_data/IMG/center_2024_02_06_00_29_15_911.jpg,0.0,-0.02780025
perf_data/IMG/center_2024_02_06_00_29_16_013.jpg,0.0,-0.0010771798
perf_data/IMG/center_2024_02_06_00_29_16_538.jpg,0.0,-0.0033313753
perf_data/IMG/center_2024_02_06_00_29_16_639.jpg,0.0,-0.014581402
perf_data/IMG/center_2024_02_06_00_29_16_880.jpg,0.0,-6.226543e-05
perf_data/IMG/center_2024_02_06_00_29_17_000.jpg,0.0,-0.002470118
perf_data/IMG/center_2024_02_06_00_29_17_103.jpg,0.0,-0.0027113678
perf_data/IMG/center_2024_02_06_00_29_17_405.jpg,0.0,0.016818788
perf_data/IMG/center_2024_02_06_00_29_18_212.jpg,0.0,0.014507565
perf_data/IMG/center_2024_02_06_00_29_18_334.jpg,0.0,0.024745356
perf_data/IMG/center_2024_02_06_00_29_18_536.jpg,0.0,0.019998975
perf_data/IMG/center_2024_02_06_00_29_18_994.jpg,0.0,0.023650173
perf_data/IMG/center_2024_02_06_00_29_19_110.jpg,0.0,0.035678405
perf_data/IMG/center_2024_02_06_00_29_19_584.jpg,0.0,0.09499586
perf_data/IMG/center_2024_02_06_00_29_19_825.jpg,0.1638809,0.106105834
perf_data/IMG/center_2024_02_06_00_29_19_946.jpg,0.218399,0.10089648
perf_data/IMG/center_2024_02_06_00_29_20_063.jpg,0.1089109,0.08465933
perf_data/IMG/center_2024_02_06_00_29_20_601.jpg,0.0,0.033411298
perf_data/IMG/center_2024_02_06_00_29_20_804.jpg,0.0,0.036151443
perf_data/IMG/center_2024_02_06_00_29_21_047.jpg,0.0,0.040565226
perf_data/IMG/center_2024_02_06_00_29_21_291.jpg,0.01750736,0.041773003
perf_data/IMG/center_2024_02_06_00_29_21_860.jpg,0.02116208,0.03517491
perf_data/IMG/center_2024_02_06_00_29_22_061.jpg,0.02116208,0.034783196
perf_data/IMG/center_2024_02_06_00_29_22_161.jpg,0.02116208,0.038252313
perf_data/IMG/center_2024_02_06_00_29_22_672.jpg,0.02116208,0.035632487
perf_data/IMG/center_2024_02_06_00_29_22_797.jpg,0.02116208,0.032533962
perf_data/IMG/center_2024_02_06_00_29_22_898.jpg,0.02116208,0.029753085
perf_data/IMG/center_2024_02_06_00_29_22_999.jpg,0.02116208,0.026495155
perf_data/IMG/center_2024_02_06_00_29_23_514.jpg,0.02116208,0.027216207
perf_data/IMG/center_2024_02_06_00_29_23_620.jpg,0.02116208,0.02396008
perf_data/IMG/center_2024_02_06_00_29_24_040.jpg,0.02116208,0.026461769
perf_data/IMG/center_2024_02_06_00_29_24_254.jpg,0.02116208,0.02321181
perf_data/IMG/center_2024_02_06_00_29_24_902.jpg,0.02116208,0.021885034
perf_data/IMG/center_2024_02_06_00_29_25_011.jpg,0.02116208,0.019819532
perf_data/IMG/center_2024_02_06_00_29_25_231.jpg,0.02116208,0.01591907
perf_data/IMG/center_2024_02_06_00_29_25_888.jpg,0.02116208,0.010766278
perf_data/IMG/center_2024_02_06_00_29_26_215.jpg,0.02116208,0.008647325
perf_data/IMG/center_2024_02_06_00_29_26_323.jpg,0.02116208,0.007973458
perf_data/IMG/center_2024_02_06_00_29_26_432.jpg,0.02116208,0.015352252
perf_data/IMG/center_2024_02_06_00_29_26_539.jpg,0.02116208,0.010806921
perf_data/IMG/center_2024_02_06_00_29_26_648.jpg,0.02116208,0.005795243
perf_data/IMG/center_2024_02_06_00_29_27_410.jpg,0.02116208,0.029037263
perf_data/IMG/center_2024_02_06_00_29_27_519.jpg,0.02116208,0.027956668
perf_data/IMG/center_2024_02_06_00_29_27_739.jpg,0.02116208,0.02734926
perf_data/IMG/center_2024_02_06_00_29_27_964.jpg,0.02116208,0.022571351
perf_data/IMG/center_2024_02_06_00_29_28_075.jpg,0.02116208,0.024555441
perf_data/IMG/center_2024_02_06_00_29_28_422.jpg,0.02116208,0.020385873
perf_data/IMG/center_2024_02_06_00_29_28_884.jpg,0.02116208,0.029924657
perf_data/IMG/center_2024_02_06_00_29_29_462.jpg,0.02116208,0.029430699
perf_data/IMG/center_2024_02_06_00_29_29_578.jpg,0.02116208,0.02383395
perf_data/IMG/center_2024_02_06_00_29_30_281.jpg,0.02116208,0.032697152
perf_data/IMG/center_2024_02_06_00_29_30_399.jpg,0.02116208,0.037640724
perf_data/IMG/center_2024_02_06_00_29_30_633.jpg,0.02116208,0.041021537
perf_data/IMG/center_2024_02_06_00_29_30_979.jpg,0.02116208,0.043620545
perf_data/IMG/center_2024_02_06_00_29_31_209.jpg,0.02116208,0.028636392
perf_data/IMG/center_2024_02_06_00_29_31_323.jpg,0.02116208,0.0433697
perf_data/IMG/center_2024_02_06_00_29_31_874.jpg,0.02116208,0.05073527
perf_data/IMG/center_2024_02_06_00_29_32_424.jpg,0.0760191,0.010363172
perf_data/IMG/center_2024_02_06_00_29_32_531.jpg,0.1046533,-0.0023958134
perf_data/IMG/center_2024_02_06_00_29_32_641.jpg,0.110983,-0.011824128
perf_data/IMG/center_2024_02_06_00_29_32_752.jpg,0.1611306,0.010296318
perf_data/IMG/center_2024_02_06_00_29_32_862.jpg,0.1684775,-0.007237491
perf_data/IMG/center_2024_02_06_00_29_32_973.jpg,0.1684775,-0.00092583615
perf_data/IMG/center_2024_02_06_00_29_33_087.jpg,0.1722828,0.0084518
perf_data/IMG/center_2024_02_06_00_29_33_201.jpg,0.1722828,0.0070637753
perf_data/IMG/center_2024_02_06_00_29_33_313.jpg,0.1722828,0.025583945
perf_data/IMG/center_2024_02_06_00_29_33_429.jpg,0.1581165,0.024884064
perf_data/IMG/center_2024_02_06_00_29_33_667.jpg,6.306318e-05,0.015846789
perf_data/IMG/center_2024_02_06_00_29_34_019.jpg,0.0,0.028310433
perf_data/IMG/center_2024_02_06_00_29_34_250.jpg,0.0,0.027549341
perf_data/IMG/center_2024_02_06_00_29_34_365.jpg,0.0,0.043321896
perf_data/IMG/center_2024_02_06_00_29_34_807.jpg,0.09335037,0.06300228
perf_data/IMG/center_2024_02_06_00_29_34_914.jpg,0.09854981,0.055884812
perf_data/IMG/center_2024_02_06_00_29_35_022.jpg,0.09854981,0.03141804
perf_data/IMG/center_2024_02_06_00_29_35_132.jpg,0.09854981,0.054385796
perf_data/IMG/center_2024_02_06_00_29_35_238.jpg,0.1008104,0.043070894
perf_data/IMG/center_2024_02_06_00_29_35_343.jpg,0.1008104,0.04890121
perf_data/IMG/center_2024_02_06_00_29_35_453.jpg,0.1008104,0.026217833
perf_data/IMG/center_2024_02_06_00_29_35_560.jpg,0.1008104,0.0160091
perf_data/IMG/center_2024_02_06_00_29_35_670.jpg,0.1008104,0.030234482
perf_data/IMG/center_2024_02_06_00_29_35_783.jpg,0.1008104,0.0120011745
perf_data/IMG/center_2024_02_06_00_29_35_891.jpg,0.1008104,0.0055699227
perf_data/IMG/center_2024_02_06_00_29_36_002.jpg,0.09478205,0.013284209
perf_data/IMG/center_2024_02_06_00_29_36_655.jpg,0.0,0.00988971
perf_data/IMG/center_2024_02_06_00_29_36_968.jpg,0.0,0.031065878
perf_data/IMG/center_2024_02_06_00_29_37_392.jpg,0.0,0.02359179
perf_data/IMG/center_2024_02_06_00_29_37_512.jpg,0.0,0.018670514
perf_data/IMG/center_2024_02_06_00_29_37_627.jpg,0.08913066,-0.01811662
perf_data/IMG/center_2024_02_06_00_29_37_744.jpg,0.1406345,-0.022452
perf_data/IMG/center_2024_02_06_00_29_37_863.jpg,0.1480568,-0.02351826
perf_data/IMG/center_2024_02_06_00_29_37_965.jpg,0.150242,-0.024660919
perf_data/IMG/center_2024_02_06_00_29_38_088.jpg,0.1516737,-0.01683567
perf_data/IMG/center_2024_02_06_00_29_38_191.jpg,0.1516737,-0.023577284
perf_data/IMG/center_2024_02_06_00_29_38_297.jpg,0.1516737,-0.018094916
perf_data/IMG/center_2024_02_06_00_29_38_409.jpg,0.1516737,-0.026941348
perf_data/IMG/center_2024_02_06_00_29_38_525.jpg,0.1516737,-0.010739376
perf_data/IMG/center_2024_02_06_00_29_38_647.jpg,0.1516737,-0.014225443
perf_data/IMG/center_2024_02_06_00_29_38_773.jpg,0.1516737,0.01709997
perf_data/IMG/center_2024_02_06_00_29_38_904.jpg,0.1516737,-0.021887619
perf_data/IMG/center_2024_02_06_00_29_39_006.jpg,0.1516737,-0.012889993
perf_data/IMG/center_2024_02_06_00_29_39_112.jpg,0.1516737,0.0064251004
perf_data/IMG/center_2024_02_06_00_29_39_217.jpg,0.1516737,-0.018677436
perf_data/IMG/center_2024_02_06_00_29_39_328.jpg,0.1516737,-0.012645035
perf_data/IMG/center_2024_02_06_00_29_39_439.jpg,0.1516737,0.0039794995
perf_data/IMG/center_2024_02_06_00_29_39_549.jpg,0.1516737,0.028297212
perf_data/IMG/center_2024_02_06_00_29_39_662.jpg,0.1516737,0.020168904
perf_data/IMG/center_2024_02_06_00_29_39_773.jpg,0.1450803,0.012204225
perf_data/IMG/center_2024_02_06_00_29_39_993.jpg,0.0,0.010406609
perf_data/IMG/center_2024_02_06_00_29_40_319.jpg,0.01287321,0.028050523
perf_data/IMG/center_2024_02_06_00_29_40_433.jpg,0.1093253,0.03679384
perf_data/IMG/center_2024_02_06_00_29_40_538.jpg,0.1248103,0.041420083
perf_data/IMG/center_2024_02_06_00_29_40_646.jpg,0.1275608,0.04452732
perf_data/IMG/center_2024_02_06_00_29_40_758.jpg,0.128578,0.044149984
perf_data/IMG/center_2024_02_06_00_29_40_867.jpg,0.128578,0.036241096
perf_data/IMG/center_2024_02_06_00_29_40_977.jpg,0.128578,0.055821408
perf_data/IMG/center_2024_02_06_00_29_41_087.jpg,0.128578,0.05478299
perf_data/IMG/center_2024_02_06_00_29_41_194.jpg,0.128578,0.06393199
perf_data/IMG/center_2024_02_06_00_29_41_306.jpg,0.128578,0.08115756
perf_data/IMG/center_2024_02_06_00_29_41_416.jpg,0.128578,0.06414627
perf_data/IMG/center_2024_02_06_00_29_41_528.jpg,0.128578,0.058957737
perf_data/IMG/center_2024_02_06_00_29_41_641.jpg,0.1865246,0.0467726
perf_data/IMG/center_2024_02_06_00_29_41_755.jpg,0.2371996,0.060494017
perf_data/IMG/center_2024_02_06_00_29_41_869.jpg,0.2454885,0.051828574
perf_data/IMG/center_2024_02_06_00_29_41_982.jpg,0.2468825,0.036676593
perf_data/IMG/center_2024_02_06_00_29_42_097.jpg,0.2468825,0.01850574
perf_data/IMG/center_2024_02_06_00_29_42_211.jpg,0.2468825,0.019761115
perf_data/IMG/center_2024_02_06_00_29_42_327.jpg,0.2468825,0.03815898
perf_data/IMG/center_2024_02_06_00_29_42_443.jpg,0.2468825,0.025539521
perf_data/IMG/center_2024_02_06_00_29_42_565.jpg,0.2468825,0.042845335
perf_data/IMG/center_2024_02_06_00_29_42_687.jpg,0.2468825,0.034653243
perf_data/IMG/center_2024_02_06_00_29_42_811.jpg,0.2468825,0.039998222
perf_data/IMG/center_2024_02_06_00_29_42_938.jpg,0.2468825,0.043111417
perf_data/IMG/center_2024_02_06_00_29_43_065.jpg,0.1178779,0.016948815
perf_data/IMG/center_2024_02_06_00_29_43_194.jpg,0.0,0.018051784
perf_data/IMG/center_2024_02_06_00_29_43_595.jpg,0.0,0.029203545
perf_data/IMG/center_2024_02_06_00_29_43_734.jpg,0.09350107,0.046196777
perf_data/IMG/center_2024_02_06_00_29_43_871.jpg,0.191837,0.05359325
perf_data/IMG/center_2024_02_06_00_29_44_003.jpg,0.2380285,0.043139607
perf_data/IMG/center_2024_02_06_00_29_44_140.jpg,0.246242,0.04020458
perf_data/IMG/center_2024_02_06_00_29_44_272.jpg,0.2275544,0.03716487
perf_data/IMG/center_2024_02_06_00_29_44_402.jpg,0.0,0.039765086
perf_data/IMG/center_2024_02_06_00_29_44_779.jpg,0.0,0.024883013
perf_data/IMG/center_2024_02_06_00_29_44_905.jpg,0.0,0.041955184
perf_data/IMG/center_2024_02_06_00_29_45_404.jpg,0.0,0.01970018
perf_data/IMG/center_2024_02_06_00_29_45_654.jpg,0.0,0.03058621
perf_data/IMG/center_2024_02_06_00_29_45_780.jpg,0.0,0.014135714
perf_data/IMG/center_2024_02_06_00_29_46_030.jpg,0.0,0.010230969
perf_data/IMG/center_2024_02_06_00_29_46_149.jpg,0.0,-0.008020629
perf_data/IMG/center_2024_02_06_00_29_46_624.jpg,0.0,-0.00022916961
perf_data/IMG/center_2024_02_06_00_29_47_347.jpg,0.0,0.0018558456
perf_data/IMG/center_2024_02_06_00_29_47_469.jpg,0.0,0.005623336
perf_data/IMG/center_2024_02_06_00_29_48_191.jpg,-0.01856229,0.0059426753
perf_data/IMG/center_2024_02_06_00_29_48_314.jpg,-0.01954193,0.0059983684
perf_data/IMG/center_2024_02_06_00_29_48_435.jpg,-0.06215418,0.014736871
perf_data/IMG/center_2024_02_06_00_29_48_554.jpg,-0.0760191,0.014432739
perf_data/IMG/center_2024_02_06_00_29_48_667.jpg,-0.1062358,0.019013513
perf_data/IMG/center_2024_02_06_00_29_48_784.jpg,-0.126016,0.036729965
perf_data/IMG/center_2024_02_06_00_29_48_894.jpg,-0.1274477,0.038687136
perf_data/IMG/center_2024_02_06_00_29_49_000.jpg,-0.07485115,0.019596804
perf_data/IMG/center_2024_02_06_00_29_49_107.jpg,0.0,0.027055908
perf_data/IMG/center_2024_02_06_00_29_49_212.jpg,0.0,0.031219091
perf_data/IMG/center_2024_02_06_00_29_49_313.jpg,0.0,0.02721611
perf_data/IMG/center_2024_02_06_00_29_49_414.jpg,0.0,0.02378371
perf_data/IMG/center_2024_02_06_00_29_49_880.jpg,0.0,0.019599449
perf_data/IMG/center_2024_02_06_00_29_49_980.jpg,-0.01988102,0.012546311
perf_data/IMG/center_2024_02_06_00_29_50_111.jpg,-0.1139594,0.010641242
perf_data/IMG/center_2024_02_06_00_29_50_240.jpg,-0.1453064,-0.002960463
perf_data/IMG/center_2024_02_06_00_29_50_371.jpg,-0.1890866,0.004787746
perf_data/IMG/center_2024_02_06_00_29_50_495.jpg,-0.1963582,0.008953701
perf_data/IMG/center_2024_02_06_00_29_50_616.jpg,-0.1963582,-0.00029216427
perf_data/IMG/center_2024_02_06_00_29_50_739.jpg,-0.1897648,-0.0011128085
perf_data/IMG/center_2024_02_06_00_29_50_860.jpg,-0.1757867,-0.008619742
perf_data/IMG/center_2024_02_06_00_29_50_976.jpg,-0.1736015,-0.0040101586
perf_data/IMG/center_2024_02_06_00_29_51_090.jpg,-0.1736015,-0.03367724
